Timestamp,EventID,EventName,Section,Row,Seats,Qty,TotalPrice,ListPrice,FaceValue,Currency,TotalFees,Type,SellerNotes,OfferID,ListingID
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","122","20","15-15","1","278.36","231","231","CAD","47.36","resale","","GN6DCMJRHA2TMMBSHA3HYMJXGVSDKOJSGI2DK","1118560286"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","18","1-5","5","130.14","108","108","CAD","22.14","resale","","GN6DCMJRHA3DANZYGA2XYMJXGY2GKZJUMEZTK","1118607805"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","105","30","5-6","2","259.08","215","215","CAD","44.08","resale","","GN6DCMJRHA3DCNZUGU2HYMJXGVSDSZDGGY3TK","1118617454"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","15","16-23","8","148.22","123","123","CAD","25.22","resale","","GN6DCMJRHA3DCOBWGE4XYMJXGY2GKZDCMJRDK","1118618619"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","115","10","1-3","3","433.8","360","360","CAD","73.80","resale","","GN6DCMJRHA3DEMBUGU4XYMJXGVSGCMLEGIZDK","1118620459"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","320","17","21-23","3","209.67","174","174","CAD","35.67","resale","","GN6DCMJRHA3DIMJYGEZHYMJXGVSGEMZTGFRTK","1118641812"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","309","16","14-15","2","209.67","174","174","CAD","35.67","resale","","GN6DCMJRHA3DINBWGY4HYMJXGVSGEOJYGFRTK","1118644668"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","121","8","13-14","2","374.76","311","311","CAD","63.76","resale","","GN6DCMJRHA3DOMRVHE2XYMJXGVSGKNBXMI4DK","1118672595"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","302","1","13-14","2","167.5","139","139","CAD","28.50","resale","","GN6DCMJRHA3DSOJRG4YXYMJXGVSTAMTDGRRDK","1118699171"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","3","3-4","2","804.94","668","668","CAD","136.94","resale","","GN6DCMJRHA3TCMZZGY2XYMJXGVSTCYJUMVRDK","1118713965"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","114","11","3-4","2","360.3","299","299","CAD","61.30","resale","","GN6DCMJRHA3TCNBRGU4XYMJXGVSTCYLDMI3DK","1118714159"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","121","3","3-4","2","723","600","600","CAD","123.00","resale","","GN6DCMJRHA3TCOJQHA2XYMJXGVSTEM3GMYYDK","1118719085"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","24","7-10","4","222.93","185","185","CAD","37.93","resale","","GN6DCMJRHA3TCOJWGAYHYMJXGY3GCNTFGM3DK","1118719600"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","304","6","16-18","3","180.75","150","150","CAD","30.75","resale","","GN6DCMJRHA3TGMJWG44XYMJXGVSTEZJWMUYTK","1118731679"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","117M","24","1-2","2","271.13","225","225","CAD","46.13","resale","","GN6DCMJRHA3TSMZYG4YXYMJXGY3DCOJRMQ3TK","1118793871"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","316","4","5-6","2","177.14","147","147","CAD","30.14","resale","","GN6DCMJRHA4DGOBQGIYHYMJXGVSTSYRYMM3DK","1118838020"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","311","9","23-24","2","134.96","112","112","CAD","22.96","resale","","GN6DCMJRHA4DKMJVG4ZXYMJXGY2GKY3EG5TDK","1118851573"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","301","14","3-4","2","119.3","99","99","CAD","20.30","resale","","GN6DCMJRHA4DOMBWHEYHYMJXGVSWGYZSGNSTK","1118870690"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","CRTS","B","18-20","3","2132.85","1770","1770","CAD","362.85","resale","","GN6DCMJRHA4TENBYHEYHYMJXGVTDCYZZHBSTK","1118924890"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","8","11-18","8","173.52","144","144","CAD","29.52","resale","","GN6DCMJRHA4TGNZSGIZXYMJXGY2GKZDBMQ3DK","1118937223"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","322","8","13-16","4","150.63","125","125","CAD","25.63","resale","","GN6DCMJRHA4TGOJVGU2HYMJXGY2GKY3FMY2TK","1118939554"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","3","16-17","2","253.05","210","210","CAD","43.05","resale","","GN6DCMJRHAYDEMRSGM4XYMJXGVRDAOJRGUYDK","1118022239"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","320","12","2-2","1","150.63","125","125","CAD","25.63","resale","","GN6DCMJRHAYDMNRUGMYXYMJXGY3DAMDEGI3DK","1118066431"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","111","19","9-10","2","332.58","276","276","CAD","56.58","resale","","GN6DCMJRHAYDQNBTGQ3XYMJXGVRDIYZRGUYDK","1118084347"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","108","12","15-16","2","537.43","446","446","CAD","91.43","resale","","GN6DCMJRHAYTINJWGE3XYMJXGYYDANBXMUZTK","1118145617"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","116","24","3-4","2","242.21","201","201","CAD","41.21","resale","","GN6DCMJRHAYTIOBSGM2HYMJXGYZDSOJVGA4TK","1118148234"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","312","17","31-34","4","156.65","130","130","CAD","26.65","resale","","GN6DCMJRHAYTIOBXGQZHYMJXGVRDQZRQHE3DK","1118148742"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","111","27","26-27","2","289.2","240","240","CAD","49.20","resale","","GN6DCMJRHAYTKMRVGM4HYMJXGVRDSMZVG43TK","1118152538"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","113","22","5-6","2","322.94","268","268","CAD","54.94","resale","","GN6DCMJRHAZDCMRVGY2HYMJXGVRGIMDGMNRDK","1118212564"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","322","2","9-10","2","208.47","173","173","CAD","35.47","resale","","GN6DCMJRHAZDCOJXGYYXYMJXGVRGIOJZG5STK","1118219761"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110","7","5-6","2","361.5","300","300","CAD","61.50","resale","","GN6DCMJRHAZDEMBYGEZXYMJXGVRGIYRWGA3TK","1118220813"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","103","10","1-2","2","271.13","225","225","CAD","46.13","resale","","GN6DCMJRHAZDMNRWHEZHYMJXGVRTAZRXHBQTK","1118266692"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","324","10","19-21","3","119.3","99","99","CAD","20.30","resale","","GN6DCMJRHAZDSNZTGMYHYMJXGVRTGNTBGNTDK","1118297330"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","305","8","19-21","3","120.5","100","100","CAD","20.50","resale","","GN6DCMJRHAZDSOBZGI3HYMJXGVRTGODDGRSTK","1118298926"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","112","14","8-9","2","289.2","240","240","CAD","49.20","resale","","GN6DCMJRHAZTAMZTHA3XYMJXGY3WEZJUG4ZTK","1118303387"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","122","26","15-16","2","204.85","170","170","CAD","34.85","resale","","GN6DCMJRHAZTIMBVGYYHYMJXGVRTMYLBGQ2DK","1118340560"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","108","22","9-10","2","578.4","480","480","CAD","98.40","resale","","GN6DCMJRHAZTKMJUGQ3HYMJXGYYWMOLFMZSDK","1118351446"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","323","12","29-30","2","131.35","109","109","CAD","22.35","resale","","GN6DCMJRHAZTOOBVGQ3XYMJXGVRTSMZSGU2TK","1118378547"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","109M","28","23-24","2","401.27","333","333","CAD","68.27","resale","","GN6DCMJRHE2DAMZSGMYHYMJXGYYWENJXGJSDK","1119403230"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","324","10","1-2","2","132.55","110","110","CAD","22.55","resale","","GN6DCMJRHE2DGNJTGAZXYMJXGYYWIODDMQYDK","1119435303"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","311","2","15-16","2","166.29","138","138","CAD","28.29","resale","","GN6DCMJRHE2DMNZYHA3XYMJXGYYWMZTDHEZDK","1119467887"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","302","6","22-23","2","150.63","125","125","CAD","25.63","resale","","GN6DCMJRHE2DONJXGYZHYMJXGYZDAN3EMJSDK","1119475762"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","115","7","5-6","2","431.39","358","358","CAD","73.39","resale","","GN6DCMJRHE2DQMRTHAZHYMJXGYZDAZBYG4ZDK","1119482382"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","119","2","17-18","2","1446","1200","1200","CAD","246.00","resale","","GN6DCMJRHE2TAMJXGAZXYMJXGYZDCNZZGUZDK","1119501703"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","108","8","3-4","2","541.05","449","449","CAD","92.05","resale","","GN6DCMJRHE2TENRTGMYXYMJXGYZTCNRRGA4DK","1119526331"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","109M","25","3-4","2","394.04","327","327","CAD","67.04","resale","","GN6DCMJRHE2TEOBRGIYHYMJXGYZDEYZSGA3TK","1119528120"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","109M","26","3-4","2","394.04","327","327","CAD","67.04","resale","","GN6DCMJRHE2TEOBRGIZHYMJXGYZDEYZRGM2TK","1119528122"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110","23","1-2","2","301.25","250","250","CAD","51.25","resale","","GN6DCMJRHE2TIMZTGU2HYMJXGYZDGZJXGIYDK","1119543354"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","122","25","9-10","2","228.95","190","190","CAD","38.95","resale","","GN6DCMJRHE2TMOJYG43HYMJXGY3WMYTFGA3TK","1119569876"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","104","32","11-18","8","230.16","191","191","CAD","39.16","resale","","GN6DCMJRHE3DINJTGYZHYMJXGY3WMYRXGQ4DK","1119645362"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","20","3-4","2","732.64","608","608","CAD","124.64","resale","","GN6DCMJRHE3DMOBVHE4XYMJXGYZGINLEGJRTK","1119668599"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","8","21-22","2","662.75","550","550","CAD","112.75","resale","","GN6DCMJRHE3DSOJVGI2HYMJXGYZGMZJVGE2DK","1119699524"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","318","12","26-27","2","118.09","98","98","CAD","20.09","resale","","GN6DCMJRHE3TGMJXHE4HYMJXGYZTCZDEGRTDK","1119731798"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","306","16","23-23","1","144.6","120","120","CAD","24.60","resale","","GN6DCMJRHE3TGNZTGE4XYMJXGYZTEMRSHA2TK","1119737319"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","103","13","5-6","2","265.1","220","220","CAD","45.10","resale","","GN6DCMJRHE3TINJZHE3XYMJXGYZTEYRRGE3TK","1119745997"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","324","9","5-6","2","124.12","103","103","CAD","21.12","resale","","GN6DCMJRHE3TKNRSGY2HYMJXGYZTGNTDGBRDK","1119756264"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","318","10","29-30","2","122.91","102","102","CAD","20.91","resale","","GN6DCMJRHE3TQMJVGQ3HYMJXGYZTKNBUGFRDK","1119781546"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110","23","5-6","2","308.48","256","256","CAD","52.48","resale","","GN6DCMJRHE3TQMRVGE2HYMJXGY4DSYJUGMYTK","1119782514"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","14","17-18","2","253.05","210","210","CAD","43.05","resale","","GN6DCMJRHE4DIOJYG42HYMJXGYZTQMDDGY2DK","1119849874"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","308","8","21-22","2","156.65","130","130","CAD","26.65","resale","","GN6DCMJRHE4TAMJYGM2HYMJXGYZWGOBRGUZDK","1119901834"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","321","5","7-8","2","303.66","252","252","CAD","51.66","resale","","GN6DCMJRHE4TAMRTG44HYMJXGYZWGODGMYZDK","1119902378"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","114","11","13-14","2","253.05","210","210","CAD","43.05","resale","","GN6DCMJRHE4TIMRTGQ4XYMJXGY3DANRYGRRDK","1119942349"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","312","17","25-28","4","228.95","190","190","CAD","38.95","resale","","GN6DCMJRHE4TINZYGQZXYMJXGY2DAMDEGUZTK","1119947843"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","302","5","1-2","2","120.5","100","100","CAD","20.50","resale","","GN6DCMJRHE4TMOBWG42HYMJXGY2DCMRXG4YTK","1119968674"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","103","1","3-4","2","542.25","450","450","CAD","92.25","resale","","GN6DCMJRHE4TOMBZGE2HYMJXGY2DCNLCGFRTK","1119970914"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","313","9","3-4","2","108.45","90","90","CAD","18.45","resale","","GN6DCMJRHE4TQMBZGY2XYMJXGY2DEMBTGVTDK","1119980965"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","5","5-8","4","783.25","650","650","CAD","133.25","resale","","GN6DCMJRHEYDANRZGA3XYMJXGVTDSOBRGU2DK","1119006907"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","111","20","9-9","1","277.15","230","230","CAD","47.15","resale","","GN6DCMJRHEYDCMJZGMYXYMJXGVTGCOBUMY4TK","1119011931"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","323","7","5-8","4","143.4","119","119","CAD","24.40","resale","","GN6DCMJRHEYDCNJRGQ2HYMJXGVTGCMTGGBSDK","1119015144"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","119","13","5-6","2","512.13","425","425","CAD","87.13","resale","","GN6DCMJRHEYDCOBVG44XYMJXGYYDCZJQMM4DK","1119018579"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","316","1","15-16","2","265.1","220","220","CAD","45.10","resale","","GN6DCMJRHEYDCOJSGA2XYMJXGVTGCOBUHFSTK","1119019205"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","313","4","3-4","2","136.17","113","113","CAD","23.17","resale","","GN6DCMJRHEZTSMJXGI2XYMJXGYYWCMRQGFTDK","1119391725"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","119","6","11-14","4","754.33","626","626","CAD","128.33","resale","","GN6DCMJSGA2DMNBVHAYXYMJXGY3DGMTCGA4TK","1120464581"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","122","24","1-2","2","281.97","234","234","CAD","47.97","resale","","GN6DCMJSGA2DMNRSGMZXYMJXGY3DGNRSGBSTK","1120466233"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","320","7","7-9","3","203.65","169","169","CAD","34.65","resale","","GN6DCMJSGA2DMNZTGY2HYMJXGY3DGOBQGZRTK","1120467364"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110","19","13-14","2","324.15","269","269","CAD","55.15","resale","","GN6DCMJSGA2DOMJRGE2HYMJXGY3DGYRTGFRTK","1120471114"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","101","10","12-13","2","301.25","250","250","CAD","51.25","resale","","GN6DCMJSGA2DQNZRGEZHYMJXGY3DKMJYHE4DK","1120487112"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","104","26","17-18","2","212.08","176","176","CAD","36.08","resale","","GN6DCMJSGA2DSMZSGYYHYMJXGY3GCNRXMUYTK","1120493260"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","313","2","7-8","2","128.94","107","107","CAD","21.94","resale","","GN6DCMJSGA2DSNBTGM2HYMJXGY3DKNZTGYZTK","1120494334"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","312","2","11-12","2","144.6","120","120","CAD","24.60","resale","","GN6DCMJSGA2TCMJQGY4HYMJXGY3DMYTDGU4TK","1120511068"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","CRTS","C","13-14","2","1311.04","1088","1088","CAD","223.04","resale","","GN6DCMJSGA2TCMRQGQ4XYMJXGY3DMY3EGVQTK","1120512049"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","119","21","5-6","2","463.93","385","385","CAD","78.93","resale","","GN6DCMJSGA2TOOBZHE4HYMJXGY3GCZTDHA4TK","1120578998"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","301","13","1-2","2","108.45","90","90","CAD","18.45","resale","","GN6DCMJSGA2TQNZXGMZXYMJXGY3GEOLFGAYDK","1120587733"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","109","9","11-14","4","568.76","472","472","CAD","96.76","resale","","GN6DCMJSGA3DANJRGE4HYMJXGY3GGOJZGYZTK","1120605118"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","122","23","17-18","2","283.18","235","235","CAD","48.18","resale","","GN6DCMJSGA3DCMBXGA3HYMJXGY3GGZBWGZQTK","1120610706"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","122","10","7-9","3","723","600","600","CAD","123.00","resale","","GN6DCMJSGA3DCNJUHA2XYMJXGY3GIMRWHAZTK","1120615485"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","101","H","4-5","2","300.05","249","249","CAD","51.05","resale","","GN6DCMJSGA3DCOJYGUYHYMJXGY3GINTEGBRTK","1120619850"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","7","5-6","2","162.68","135","135","CAD","27.68","resale","","GN6DCMJSGA3DMMBQGA4HYMJXGY3GMOLCGAZTK","1120660008"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","CRTS","C","17-18","2","1415.88","1175","1175","CAD","240.88","resale","","GN6DCMJSGA3DMMBSHE2XYMJXGY3GMYJZGQ3DK","1120660295"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","101","12","11-12","2","271.13","225","225","CAD","46.13","resale","","GN6DCMJSGA3DMMRRGQ4XYMJXGY3GMYZSHEYTK","1120662149"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","CRTE","C","7-8","2","1560.48","1295","1295","CAD","265.48","resale","","GN6DCMJSGA3TAMZUGM2HYMJXGY3TEMRTHBTDK","1120703434"
